row_id,source,sent0,sent1,hard_neg,static_score,static_reason,chiral_score,chiral_reason,verdict,error,raw
9586,ego4d,The shopper picks the blistex box with his right hand on the self,The shopper picks up a rectangular box.,The shopper puts the blistex box down with his right hand on the self,3.0,"The subject, object, and the specific manner/setting phrase (including the typo 'self') are identical across both sentences.",3.0,The action 'picks' (interpreted as pick up) and 'puts down' represent a perfect temporal and directional antonym pair.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the specific manner/setting phrase (including the typo 'self') are identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks' (interpreted as pick up) and 'puts down' represent a perfect temporal and directional antonym pair."",
  ""verdict"": ""PASS""
}
```"
9587,ego4d,The mechanic removes hand from the ruler,The mechanic removes his left hand from the car steering.,The mechanic places hand on the ruler,3.0,The subject 'The mechanic' and the objects 'hand' and 'the ruler' are perfectly preserved between the anchor and the hard negative.,3.0,The action 'places on' is the direct physical and directional antonym of 'removes from'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The mechanic' and the objects 'hand' and 'the ruler' are perfectly preserved between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'places on' is the direct physical and directional antonym of 'removes from'."",
  ""verdict"": ""PASS""
}"
9588,ego4d,The host places the glass on the table,The host places the glass on the coaster,The host removes the glass from the table,3.0,"The subject, object, and setting are identical in both the anchor and the hard negative.",3.0,The actions 'places on' and 'removes from' represent a clear directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical in both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'places on' and 'removes from' represent a clear directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9589,ego4d,The baker picks bread,The woman H picks a bread from the bowl on the table with her right hand.,The baker puts bread down,3.0,The subject 'The baker' and object 'bread' are identical in both sentences with no conflicting external elements.,3.0,The action 'picks' (in the sense of picking up) is the direct directional antonym of 'puts down'.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The baker' and object 'bread' are identical in both sentences with no conflicting external elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks' (in the sense of picking up) is the direct directional antonym of 'puts down'."",
  ""verdict"": ""PASS""
}
```"
9590,ego4d,The man passes the phone from his left hand to his right hand.,The woman D passes the phone from her right hand to her left hand.,The man passes the phone from his right hand to his left hand.,3.0,"The subject, object, and verb structure are identical between the anchor and the hard negative.",3.0,"The spatial direction of the hand-to-hand transfer is perfectly reversed, representing a clear directional antonym.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and verb structure are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The spatial direction of the hand-to-hand transfer is perfectly reversed, representing a clear directional antonym."",
  ""verdict"": ""PASS""
}"
9591,ego4d,The organizer opens the plastic bag,The organizer opens a polythene bag,The organizer closes the plastic bag,3.0,"The subject and object are identical across the anchor and hard negative, ensuring perfect preservation of the scene's context.",3.0,The action 'closes' is the precise temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across the anchor and hard negative, ensuring perfect preservation of the scene's context."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is the precise temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9592,ego4d,The construction worker removes the left hand from the ground,The construction worker removes his right hand from the plank,The construction worker places the left hand on the ground,3.0,"The subject, object, and setting are identical in both the anchor and the hard negative sentences.",3.0,The verb 'places' is a precise directional and temporal antonym of 'removes' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical in both the anchor and the hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'places' is a precise directional and temporal antonym of 'removes' in this context."",
  ""verdict"": ""PASS""
}"
9593,ego4d,The technician connects a cable to the laptop,The technician connects a cable,The technician disconnects a cable from the laptop,3.0,"The subject, object, and laptop setting are perfectly preserved, with the preposition adjustment being inherent to the action change.",3.0,The verb 'disconnects' is a perfect directional and temporal antonym of 'connects'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and laptop setting are perfectly preserved, with the preposition adjustment being inherent to the action change."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'disconnects' is a perfect directional and temporal antonym of 'connects'."",
  ""verdict"": ""PASS""
}"
9594,ego4d,The **cook** covers the pot on the gas cooker with the pot cover in his right hand.,The **cook** covers a pot with a lid,The **cook** removes the pot cover from the pot on the gas cooker with the pot cover in his right hand.,2.0,"The direct object shifts from 'the pot' to 'the pot cover', which slightly alters the syntactic structure despite keeping the same elements.",2.0,"'Removes' serves as a contextual directional antonym to 'covers', though 'uncovers' would be the more precise linguistic match.",PASS,,"```json
{
  ""static_score"": 2,
  ""static_reason"": ""The direct object shifts from 'the pot' to 'the pot cover', which slightly alters the syntactic structure despite keeping the same elements."",
  ""chiral_score"": 2,
  ""chiral_reason"": ""'Removes' serves as a contextual directional antonym to 'covers', though 'uncovers' would be the more precise linguistic match."",
  ""verdict"": ""PASS""
}
```"
9595,ego4d,The climber puts the hand on the wall,The climber puts hand on the left lap,The climber takes the hand off the wall,3.0,"The subject, object, and setting are identical between the anchor and the hard negative, with no variation in phrasing or terminology.",3.0,"'Takes off' is the perfect temporal and directional antonym of 'puts on', representing a reverse of the physical action.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative, with no variation in phrasing or terminology."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Takes off' is the perfect temporal and directional antonym of 'puts on', representing a reverse of the physical action."",
  ""verdict"": ""PASS""
}"
9596,ego4d,The dishwasher puts the bowl in the sink,The dishwasher puts down the bowl,The dishwasher takes the bowl out of the sink,3.0,"The subject, object, and setting are perfectly identical across the anchor and the hard negative.",3.0,The verb phrases 'puts in' and 'takes out' constitute a perfect directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical across the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb phrases 'puts in' and 'takes out' constitute a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9597,ego4d,The musician places his left hand on the music manuscript,The musician places his right hand on a broken brick.,The musician removes his left hand from the music manuscript,3.0,"The subject, object, and setting entities are perfectly identical between the anchor and the hard negative.",3.0,The actions 'places on' and 'removes from' represent a perfect directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting entities are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'places on' and 'removes from' represent a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9598,ego4d,The painter puts the paint tray on the trolley,The painter puts a tray on a shelf,The painter takes the paint tray off the trolley,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,'Takes off' is a perfect directional and temporal antonym for 'puts on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Takes off' is a perfect directional and temporal antonym for 'puts on'."",
  ""verdict"": ""PASS""
}"
