a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
A,A,In which direction(s) did the dog move during the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0370-00,"['Leftwards then rightwards.' 'Upwards then rightwards.'
 'Rightwards then upwards.' 'Upwards then leftwards.'
 'Downwards then leftwards' 'Downwards then rightwards']",https://www.youtube.com/watch?v=cyaRkOXDhOk,"In which direction(s) did the dog move during the video?
Options: 
A: Leftwards then rightwards.
B: Upwards then rightwards.
C: Rightwards then upwards.
D: Upwards then leftwards.
E: Downwards then leftwards
F: Downwards then rightwards 
Pick the best suited option.",A,videos/object/0370-00.mp4
D,D,How would you describe the dog's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0371-00,"['Downwards then upwards' 'Rightwards then upwards.'
 'Upwards then rightwards.' 'Leftwards then rightwards.'
 'Downwards then rightwards' 'Rightwards then leftwards.']",https://www.youtube.com/watch?v=cyaRkOXDhOk,"How would you describe the dog's movement pattern directionally?
Options: 
A: Downwards then upwards
B: Rightwards then upwards.
C: Upwards then rightwards.
D: Leftwards then rightwards.
E: Downwards then rightwards
F: Rightwards then leftwards. 
Pick the best suited option.",D,videos/object/0371-00.mp4
F,F,How would you describe the dog's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,5,,0370-01,"['Rightwards then upwards.' 'Downwards then upwards'
 'Upwards then downwards.' 'Leftwards then upwards.'
 'Rightwards then downwards.' 'Leftwards then rightwards.']",https://www.youtube.com/watch?v=cyaRkOXDhOk,"How would you describe the dog's movement pattern directionally?
Options: 
A: Rightwards then upwards.
B: Downwards then upwards
C: Upwards then downwards.
D: Leftwards then upwards.
E: Rightwards then downwards.
F: Leftwards then rightwards. 
Pick the best suited option.",F,videos/object/0370-01.mp4
F,F,How would you describe the dog's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,5,,0371-01,"['Downwards then leftwards' 'Upwards then rightwards.'
 'Downwards then rightwards' 'Leftwards then downwards.'
 'Rightwards then leftwards.' 'Leftwards then rightwards.']",https://www.youtube.com/watch?v=cyaRkOXDhOk,"How would you describe the dog's movement pattern directionally?
Options: 
A: Downwards then leftwards
B: Upwards then rightwards.
C: Downwards then rightwards
D: Leftwards then downwards.
E: Rightwards then leftwards.
F: Leftwards then rightwards. 
Pick the best suited option.",F,videos/object/0371-01.mp4
B,B,How would you describe the skater's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,skating,0374-00,"['Leftwards then rightwards.' 'Rightwards then leftwards.'
 'Downwards then rightwards' 'Downwards then leftwards'
 'Upwards then leftwards.' 'Upwards then downwards.']",https://www.youtube.com/watch?v=AY-sCGAfjH8,"How would you describe the skater's movement pattern directionally?
Options: 
A: Leftwards then rightwards.
B: Rightwards then leftwards.
C: Downwards then rightwards
D: Downwards then leftwards
E: Upwards then leftwards.
F: Upwards then downwards. 
Pick the best suited option.",B,videos/object/0374-00.mp4
F,E,How would you describe the skater's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,4,,0374-01,"['Downwards then upwards' 'Leftwards then upwards.'
 'Rightwards then downwards.' 'Leftwards then downwards.'
 'Rightwards then leftwards.' 'Leftwards then rightwards.']",https://www.youtube.com/watch?v=AY-sCGAfjH8,"How would you describe the skater's movement pattern directionally?
Options: 
A: Downwards then upwards
B: Leftwards then upwards.
C: Rightwards then downwards.
D: Leftwards then downwards.
E: Rightwards then leftwards.
F: Leftwards then rightwards. 
Pick the best suited option.",E,videos/object/0374-01.mp4
B,B,How would you describe the skater's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0376-00,"['Leftwards then rightwards.' 'Rightwards then leftwards.'
 'Leftwards then downwards.' 'Upwards then leftwards.'
 'Upwards then downwards.' 'Upwards then rightwards.']",https://www.youtube.com/watch?v=AY-sCGAfjH8,"How would you describe the skater's movement pattern directionally?
Options: 
A: Leftwards then rightwards.
B: Rightwards then leftwards.
C: Leftwards then downwards.
D: Upwards then leftwards.
E: Upwards then downwards.
F: Upwards then rightwards. 
Pick the best suited option.",B,videos/object/0376-00.mp4
F,B,How would you describe the skater's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0376-01,"['Upwards then rightwards.' 'Leftwards then rightwards.'
 'Upwards then leftwards.' 'Rightwards then leftwards.'
 'Rightwards then downwards.' 'Downwards then upwards']",https://www.youtube.com/watch?v=AY-sCGAfjH8,"How would you describe the skater's movement pattern directionally?
Options: 
A: Upwards then rightwards.
B: Leftwards then rightwards.
C: Upwards then leftwards.
D: Rightwards then leftwards.
E: Rightwards then downwards.
F: Downwards then upwards 
Pick the best suited option.",B,videos/object/0376-01.mp4
C,C,How would you describe the camera's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,2,safari; zebra,0380-00,"['Leftwards then rightwards.' 'Downwards then leftwards'
 'Rightwards then leftwards.' 'Leftwards then downwards.'
 'Upwards then leftwards.' 'Rightwards then upwards.']",https://www.youtube.com/watch?v=CP5k2gRabvc&t=6s,"How would you describe the camera's movement pattern directionally?
Options: 
A: Leftwards then rightwards.
B: Downwards then leftwards
C: Rightwards then leftwards.
D: Leftwards then downwards.
E: Upwards then leftwards.
F: Rightwards then upwards. 
Pick the best suited option.",C,videos/object/0380-00.mp4
C,C,How would you describe the camera's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,2,safari; zebra,0380-01,"['Downwards then upwards' 'Upwards then leftwards.'
 'Leftwards then rightwards.' 'Downwards then rightwards'
 'Upwards then downwards.' 'Leftwards then upwards.']",https://www.youtube.com/watch?v=CP5k2gRabvc&t=6s,"How would you describe the camera's movement pattern directionally?
Options: 
A: Downwards then upwards
B: Upwards then leftwards.
C: Leftwards then rightwards.
D: Downwards then rightwards
E: Upwards then downwards.
F: Leftwards then upwards. 
Pick the best suited option.",C,videos/object/0380-01.mp4
C,C,In which direction does the coyote's head move in the video?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,coyote,0382-00,"['Leftwards then downwards.' 'Rightwards then downwards.'
 'Leftwards then rightwards.' 'Rightwards then upwards.'
 'Downwards then rightwards' 'Upwards then rightwards.']",https://www.youtube.com/watch?v=CP5k2gRabvc&t=6s,"In which direction does the coyote's head move in the video?
Options: 
A: Leftwards then downwards.
B: Rightwards then downwards.
C: Leftwards then rightwards.
D: Rightwards then upwards.
E: Downwards then rightwards
F: Upwards then rightwards. 
Pick the best suited option.",C,videos/object/0382-00.mp4
D,A,How would you describe the motorcyclist's movement pattern directionally?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0383-00,"['Downwards then rightwards' 'Rightwards then leftwards.'
 'Leftwards then downwards.' 'Leftwards then rightwards.'
 'Leftwards then upwards.' 'Upwards then downwards.']",https://www.youtube.com/watch?v=PkRp4Hz8cCo,"How would you describe the motorcyclist's movement pattern directionally?
Options: 
A: Downwards then rightwards
B: Rightwards then leftwards.
C: Leftwards then downwards.
D: Leftwards then rightwards.
E: Leftwards then upwards.
F: Upwards then downwards. 
Pick the best suited option.",A,videos/object/0383-00.mp4
E,A,What directional shifts can be observed in the motorcyclist's motion from the footage?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0383-01,"['Downwards then leftwards' 'Downwards then upwards'
 'Upwards then leftwards.' 'Rightwards then downwards.'
 'Upwards then downwards.' 'Leftwards then upwards.']",https://www.youtube.com/watch?v=PkRp4Hz8cCo,"What directional shifts can be observed in the motorcyclist's motion from the footage?
Options: 
A: Downwards then leftwards
B: Downwards then upwards
C: Upwards then leftwards.
D: Rightwards then downwards.
E: Upwards then downwards.
F: Leftwards then upwards. 
Pick the best suited option.",A,videos/object/0383-01.mp4
D,A,What directional shifts can be observed in the motorcyclist's motion from the footage?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,0,,0383-02,"['Leftwards then downwards.' 'Rightwards then leftwards.'
 'Downwards then rightwards' 'Rightwards then downwards.'
 'Upwards then downwards.' 'Downwards then upwards']",https://www.youtube.com/watch?v=PkRp4Hz8cCo,"What directional shifts can be observed in the motorcyclist's motion from the footage?
Options: 
A: Leftwards then downwards.
B: Rightwards then leftwards.
C: Downwards then rightwards
D: Rightwards then downwards.
E: Upwards then downwards.
F: Downwards then upwards 
Pick the best suited option.",A,videos/object/0383-02.mp4
C,B,What directional shifts can be observed in the hands' motion from the footage?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0386-00,"['Downwards then rightwards' 'Upwards then downwards.'
 'Downwards then upwards' 'Upwards then leftwards.'
 'Leftwards then rightwards.' 'Rightwards then leftwards.']",https://www.youtube.com/watch?v=hbqf5ZjE_-w,"What directional shifts can be observed in the hands' motion from the footage?
Options: 
A: Downwards then rightwards
B: Upwards then downwards.
C: Downwards then upwards
D: Upwards then leftwards.
E: Leftwards then rightwards.
F: Rightwards then leftwards. 
Pick the best suited option.",B,videos/object/0386-00.mp4
C,A,What directional shifts can be observed in the hands' motion from the footage?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0386-01,"['Upwards then downwards.' 'Leftwards then downwards.'
 'Rightwards then leftwards.' 'Downwards then upwards'
 'Rightwards then upwards.' 'Rightwards then downwards.']",https://www.youtube.com/watch?v=hbqf5ZjE_-w,"What directional shifts can be observed in the hands' motion from the footage?
Options: 
A: Upwards then downwards.
B: Leftwards then downwards.
C: Rightwards then leftwards.
D: Downwards then upwards
E: Rightwards then upwards.
F: Rightwards then downwards. 
Pick the best suited option.",A,videos/object/0386-01.mp4
B,A,What directional shifts can be observed in the helicopter's motion from the footage?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0297-01,"['Leftwards then rightwards.' 'Downwards then upwards'
 'Upwards then leftwards.' 'Downwards then leftwards'
 'Rightwards then leftwards.' 'Upwards then downwards.']",https://www.youtube.com/watch?v=3ZnjtdFWO3E,"What directional shifts can be observed in the helicopter's motion from the footage?
Options: 
A: Leftwards then rightwards.
B: Downwards then upwards
C: Upwards then leftwards.
D: Downwards then leftwards
E: Rightwards then leftwards.
F: Upwards then downwards. 
Pick the best suited option.",A,videos/object/0297-01.mp4
D,D,What directional shifts can be observed in the helicopter's motion from the footage?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,3,,0297-02,"['Downwards then rightwards' 'Rightwards then upwards.'
 'Leftwards then upwards.' 'Leftwards then rightwards.'
 'Upwards then downwards.' 'Leftwards then downwards.']",https://www.youtube.com/watch?v=3ZnjtdFWO3E,"What directional shifts can be observed in the helicopter's motion from the footage?
Options: 
A: Downwards then rightwards
B: Rightwards then upwards.
C: Leftwards then upwards.
D: Leftwards then rightwards.
E: Upwards then downwards.
F: Leftwards then downwards. 
Pick the best suited option.",D,videos/object/0297-02.mp4
E,D,What directional shifts can be observed in the helicopter's motion from the footage?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0390-00,"['Downwards then upwards' 'Leftwards then downwards.'
 'Downwards then leftwards' 'Upwards then leftwards.'
 'Upwards then downwards.' 'Leftwards then upwards.']",https://www.youtube.com/watch?v=-Rtd4ZyKZy0,"What directional shifts can be observed in the helicopter's motion from the footage?
Options: 
A: Downwards then upwards
B: Leftwards then downwards.
C: Downwards then leftwards
D: Upwards then leftwards.
E: Upwards then downwards.
F: Leftwards then upwards. 
Pick the best suited option.",D,videos/object/0390-00.mp4
B,F,What directional shifts can be observed in the helicopter's motion from the footage?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,,0390-01,"['Upwards then leftwards.' 'Leftwards then downwards.'
 'Rightwards then leftwards.' 'Downwards then upwards'
 'Upwards then downwards.' 'Upwards then rightwards.']",https://www.youtube.com/watch?v=-Rtd4ZyKZy0,"What directional shifts can be observed in the helicopter's motion from the footage?
Options: 
A: Upwards then leftwards.
B: Leftwards then downwards.
C: Rightwards then leftwards.
D: Downwards then upwards
E: Upwards then downwards.
F: Upwards then rightwards. 
Pick the best suited option.",F,videos/object/0390-01.mp4
C,F,What directional shifts can be observed in the helicopter's motion from the footage?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,5,,0390-02,"['Upwards then downwards.' 'Leftwards then rightwards.'
 'Leftwards then upwards.' 'Downwards then rightwards'
 'Rightwards then upwards.' 'Rightwards then downwards.']",https://www.youtube.com/watch?v=-Rtd4ZyKZy0,"What directional shifts can be observed in the helicopter's motion from the footage?
Options: 
A: Upwards then downwards.
B: Leftwards then rightwards.
C: Leftwards then upwards.
D: Downwards then rightwards
E: Rightwards then upwards.
F: Rightwards then downwards. 
Pick the best suited option.",F,videos/object/0390-02.mp4
